Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Included / International,Price / International,Compare At Price / International,Status
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,38 2/3 EU - 6 US,,,,,HQ4540:38 2/3 EU,1300.0,shopify,0,continue,manual,2240.00,,true,true,HQ4540:38 2/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,39 1/3 EU - 6.5 US,,,,,HQ4540:39 1/3 EU,1300.0,shopify,0,continue,manual,2130.00,,true,true,HQ4540:39 1/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,40 EU - 7 US,,,,,HQ4540:40 EU,1300.0,shopify,0,continue,manual,2300.00,,true,true,HQ4540:40 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,40 2/3 EU - 7.5 US,,,,,HQ4540:40 2/3 EU,1300.0,shopify,0,continue,manual,2020.00,,true,true,HQ4540:40 2/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,41 1/3 EU - 8 US,,,,,HQ4540:41 1/3 EU,1300.0,shopify,0,continue,manual,1900.00,,true,true,HQ4540:41 1/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,42 EU - 8.5 US,,,,,HQ4540:42 EU,1300.0,shopify,0,continue,manual,1960.00,,true,true,HQ4540:42 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,42 2/3 EU - 9 US,,,,,HQ4540:42 2/3 EU,1300.0,shopify,0,continue,manual,1930.00,,true,true,HQ4540:42 2/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,43 1/3 EU - 9.5 US,,,,,HQ4540:43 1/3 EU,1300.0,shopify,0,continue,manual,1930.00,,true,true,HQ4540:43 1/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,44 EU - 10 US,,,,,HQ4540:44 EU,1300.0,shopify,0,continue,manual,1900.00,,true,true,HQ4540:44 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,44 2/3 EU - 10.5 US,,,,,HQ4540:44 2/3 EU,1300.0,shopify,0,continue,manual,1820.00,,true,true,HQ4540:44 2/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,45 1/3 EU - 11 US,,,,,HQ4540:45 1/3 EU,1300.0,shopify,0,continue,manual,2350.00,,true,true,HQ4540:45 1/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,46 EU - 11.5 US,,,,,HQ4540:46 EU,1300.0,shopify,0,continue,manual,2210.00,,true,true,HQ4540:46 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,46 2/3 EU - 12 US,,,,,HQ4540:46 2/3 EU,1300.0,shopify,0,continue,manual,2100.00,,true,true,HQ4540:46 2/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,47 1/3 EU - 12.5 US,,,,,HQ4540:47 1/3 EU,1300.0,shopify,0,continue,manual,2240.00,,true,true,HQ4540:47 1/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
copy-of-yeezy-boost-350-v2-slate,,,,,,,,,48 2/3 EU - 13.5 US,,,,,HQ4540:48 2/3 EU,1300.0,shopify,0,continue,manual,2180.00,,true,true,HQ4540:48 2/3 EU,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,Air Jordan 1 Retro High OG A Ma Maniere,,Air Jordan,Apparel & Accessories > Shoes,"",available_google,true,Size,36 EU - 4 US,,,,,DO7097-100:36 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532407,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-retro-high-og-a-ma-maniere-642692.jpg?v=1680136781,1,Baskets Air Jordan 1 Retro High OG A Ma Maniére for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,36.5 EU - 4.5 US,,,,,DO7097-100:36.5 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532414,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-retro-high-og-a-ma-maniere-351046.jpg?v=1680136781,2,Baskets Air Jordan 1 Retro High OG A Ma Maniére for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,37.5 EU - 5 US,,,,,DO7097-100:37.5 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532421,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-retro-high-og-a-ma-maniere-508557.jpg?v=1680136781,3,Baskets Air Jordan 1 Retro High OG A Ma Maniére for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,38 EU - 5.5 US,,,,,DO7097-100:38 EU,1600.0,shopify,0,continue,manual,2660.00,,true,true,195244532438,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-retro-high-og-a-ma-maniere-293916.jpg?v=1680136781,4,Baskets Air Jordan 1 Retro High OG A Ma Maniére for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,38.5 EU - 6 US,,,,,DO7097-100:38.5 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532445,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,39 EU - 6.5 US,,,,,DO7097-100:39 EU,1600.0,shopify,0,continue,manual,2470.00,,true,true,195244532452,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,40 EU - 7 US,,,,,DO7097-100:40 EU,1600.0,shopify,0,continue,manual,2660.00,,true,true,195244532469,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,40.5 EU - 7.5 US,,,,,DO7097-100:40.5 EU,1600.0,shopify,0,continue,manual,1710.00,,true,true,195244532476,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,41 EU - 8 US,,,,,DO7097-100:41 EU,1600.0,shopify,1,continue,manual,2380.00,,true,true,195244532483,,,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,42 EU - 8.5 US,,,,,DO7097-100:42 EU,1600.0,shopify,1,continue,manual,1900.00,,true,true,195244532490,,,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,44 EU - 10 US,,,,,DO7097-100:44 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532520,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,42.5 EU - 9 US,,,,,DO7097-100:42.5 EU:42.5 EU,1600.0,shopify,1,continue,manual,2380.00,,true,true,195244532506,,,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,43 EU - 9.5 US,,,,,DO7097-100:43 EU:43 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532513,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,44.5 EU - 10.5,,,,,DO7097-100:44.5 EU:44.5 EU,1600.0,shopify,0,continue,manual,2070.00,,true,true,195244532537,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,45 EU - 11 US,,,,,DO7097-100:45 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,195244532544,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,46 EU - 11.5 US,,,,,DO7097-100:46 EU,1600.0,shopify,0,continue,manual,2180.00,,true,true,195244532568,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-a-ma-maniere,,,,,,,,,45.5 EU - 11.5 US,,,,,DO7097-100:45.5 EU:45.5 EU,1600.0,shopify,0,continue,manual,2660.00,,true,true,195244532551,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,Air Force 1 Low White Supreme,"<p><strong>Practical advice</strong>: This model runs large, we recommend taking a 1/2 size smaller than your usual size.</p>
<p>Launched as part of the New York-based brand's Spring/Summer 2020 collection, this new <strong>Supreme x Air Force 1 Low</strong> offers a minimalist take on <strong><a href=""https://costyled.me/collections/nike"" title=""Nike"">Nike's</a></strong> iconic silhouette.</p>
<p>The upper of the low-top is crafted from <strong>full-grain leather</strong> with a <strong>monochrome white</strong> finish, accentuated by the signature red box logo of <a href=""https://costyled.me/search?type=product&amp;q=supreme*""><strong>Supreme</strong></a> on the lateral heel.</p>
<p>Additional Supreme branding touches appear on the <strong>customized lining</strong> and a secondary set of <strong>red laces.</strong></p>
<p>If you like this type of model, you can also discover the <a href=""https://costyled.me/products/air-force-1-low-black-supreme""><strong>Air Force 1 Low Black Supreme.</strong></a></p>
<p><strong>Release date:</strong> 2020-03-05</p>
<p><strong>Colorway:</strong> WHITE/WHITE-WHITE</p>",Nike,Apparel & Accessories > Shoes,"",available_google,true,Size,36 EU - 4 US,,,,,CU9225-100:36 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194275677842,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-342929.jpg?v=1680136208,1,Air Force 1 Low White Supreme - Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-force-1-low-white-supreme,,,,,,,,,36.5 EU - 4.5 US,,,,,CU9225-100:36.5 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194275677859,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-667057.jpg?v=1680136208,2,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,37.5 EU - 5 US,,,,,CU9225-100:37.5 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194275677866,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-431066.jpg?v=1680136208,3,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,38 EU - 5.5 US,,,,,CU9225-100:38 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194275677873,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-877952.jpg?v=1680136208,4,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,38.5 EU - 6 US,,,,,CU9225-100:38.5 EU,1600.0,shopify,0,continue,manual,1330.00,,true,true,194274091199,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-401222.jpg?v=1680136208,5,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,39 EU - 6.5 US,,,,,CU9225-100:39 EU,1600.0,shopify,0,continue,manual,1330.00,,true,true,194274091205,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-266905.jpg?v=1680136208,6,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,40 EU - 7 US,,,,,CU9225-100:40 EU,1600.0,shopify,0,continue,manual,1380.00,,true,true,194274091212,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-176757.jpg?v=1680136208,7,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,40.5 EU - 7.5 US,,,,,CU9225-100:40.5 EU,1600.0,shopify,0,continue,manual,1330.00,,true,true,194274091229,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-792431.jpg?v=1680136208,8,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,41 EU - 8 US,,,,,CU9225-100:41 EU,1600.0,shopify,4,continue,manual,1240.00,,true,true,194274091236,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-481273.jpg?v=1680136208,9,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,42 EU - 8.5 US,,,,,CU9225-100:42 EU,1600.0,shopify,4,continue,manual,1240.00,,true,true,194274091243,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-190537.jpg?v=1680136208,10,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,42.5 EU - 9 US,,,,,CU9225-100:42.5 EU,1600.0,shopify,5,continue,manual,1240.00,,true,true,194274091250,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-810107.jpg?v=1680136208,11,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,43 EU - 9.5 US,,,,,CU9225-100:43 EU,1600.0,shopify,1,continue,manual,1280.00,,true,true,194274091267,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-202718.jpg?v=1680136208,12,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,44 EU - 10 US,,,,,CU9225-100:44 EU,1600.0,shopify,1,continue,manual,1330.00,,true,true,194274091274,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-907808.jpg?v=1680136208,13,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,44.5 EU - 10.5 US,,,,,CU9225-100:44.5 EU,1600.0,shopify,5,continue,manual,1240.00,,true,true,194274091281,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-147045.jpg?v=1680136208,14,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,45 EU - 11 US,,,,,CU9225-100:45 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194274091298,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-989989.jpg?v=1680136208,15,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,45.5 EU - 11.5 US,,,,,CU9225-100:45.5 EU,1600.0,shopify,3,continue,manual,1050.00,,true,true,194274091304,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-150005.jpg?v=1680136208,16,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,46 EU - 12 US,,,,,CU9225-100:46 EU,1600.0,shopify,2,continue,manual,1190.00,,true,true,194274091311,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-922223.jpg?v=1680136208,17,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,680.00,,,,,
air-force-1-low-white-supreme,,,,,,,,,47.5 EU - 13 US,,,,,CU9225-100:47.5 EU,1600.0,shopify,0,continue,manual,1330.00,,true,true,194274091335,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-410114.jpg?v=1680136208,18,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,47 EU - 12.5 US,,,,,CU9225-100:47 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194274091328,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-635030.jpg?v=1680136208,19,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,13.5 US,,,,,CU9225-100:48 EU,1600.0,shopify,0,deny,manual,1680.00,,true,true,CU9225-100:48 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-679444.jpg?v=1680136208,20,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,48.5 EU - 14 US,,,,,CU9225-100:48.5 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,194274091342,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-439678.jpg?v=1680136208,21,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-force-1-low-white-supreme,,,,,,,,,15 US,,,,,CU9225-100:49.5 EU,1600.0,shopify,0,deny,manual,1990.00,,true,true,CU9225-100:49.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-force-1-low-white-supreme-250087.jpg?v=1680136208,22,Air Force 1 Low White Supreme - Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,Air Jordan 4 Retro SB Pine Green,,Air Jordan,Apparel & Accessories > Shoes,"",available_google,true,Size,35.5 EU - 3.5 US,,,,,DR5415-103:35.5 EU,1300.0,shopify,0,continue,manual,2630.00,,true,true,DR5415-103:35.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-397000.jpg?v=1680136932,1,Baskets Air Jordan 4 Retro SB Pine Green for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-4-retro-sb-pine-green,,,,,,,,,36 EU - 4 US,,,,,DR5415-103:36 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:36 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-755947.jpg?v=1680136932,2,Baskets Air Jordan 4 Retro SB Pine Green for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,36.5 EU - 4.5 US,,,,,DR5415-103:36.5 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:36.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-890326.jpg?v=1680136932,3,Baskets Air Jordan 4 Retro SB Pine Green for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,37.5 EU - 5 US,,,,,DR5415-103:37.5 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:37.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-890230.jpg?v=1680136932,4,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,38 EU - 5.5 US,,,,,DR5415-103:38 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:38 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-497796.jpg?v=1680136932,5,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,38.5 EU - 6 US,,,,,DR5415-103:38.5 EU,1300.0,shopify,1,continue,manual,2460.00,,true,true,DR5415-103:38.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-515083.jpg?v=1680136932,6,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,39 EU - 6.5 US,,,,,DR5415-103:39 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:39 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-282180.jpg?v=1680136932,7,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,40 EU - 7 US,,,,,DR5415-103:40 EU,1300.0,shopify,1,continue,manual,2460.00,,true,true,DR5415-103:40 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-259707.jpg?v=1680136932,8,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,40.5 EU - 7.5 US,,,,,DR5415-103:40.5 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:40.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-237635.jpg?v=1680136932,9,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,41 EU - 8 US,,,,,DR5415-103:41 EU,1300.0,shopify,1,continue,manual,2460.00,,true,true,DR5415-103:41 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-200728.jpg?v=1680136932,10,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,42 EU - 8.5 US,,,,,DR5415-103:42 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:42 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-727410.jpg?v=1680136932,11,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,42.5 EU - 9 US,,,,,DR5415-103:42.5 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:42.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-994771.jpg?v=1680136932,12,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,43 EU - 9.5 US,,,,,DR5415-103:43 EU,1300.0,shopify,1,continue,manual,2460.00,,true,true,DR5415-103:43 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-181230.jpg?v=1680136932,13,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,44 EU - 10 US,,,,,DR5415-103:44 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:44 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-776073.jpg?v=1680136932,14,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,44.5 EU - 10.5 US,,,,,DR5415-103:44.5 EU,1300.0,shopify,1,continue,manual,2460.00,,true,true,DR5415-103:44.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-393433.jpg?v=1680136932,15,,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,45 EU - 11 US,,,,,DR5415-103:45 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:45 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-741285.jpg?v=1680136932,16,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,45.5 EU - 11.5 US,,,,,DR5415-103:45.5 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:45.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-620124.jpg?v=1680136932,17,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-sb-pine-green,,,,,,,,,46 EU - 12 US,,,,,DR5415-103:46 EU,1300.0,shopify,0,continue,manual,2460.00,,true,true,DR5415-103:46 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-sb-pine-green-297136.jpg?v=1680136932,18,,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-retro-high-og-white-cement,Air Jordan 1 Retro High OG White Cement,,Jordan,Apparel & Accessories > Shoes,"",available_google,true,Size,35.5 EU - 3.5 US,,,,,DZ5485-052:35.5 EU,1300.0,shopify,0,continue,manual,1260.00,,true,true,DZ5485-052:35.5 EU:35.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-retro-high-og-white-cement-991124.webp?v=1680136817,1,Baskets Air Jordan 1 Retro High OG White Cement for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
